,row_id,site,audio_id,seconds,birds,class,predictions
120,7954_COR_5,COR,7954,5,background,other,0.14881167
121,7954_COR_10,COR,7954,10,background,other,0.15192822
122,7954_COR_15,COR,7954,15,background,other,0.15495403
123,7954_COR_20,COR,7954,20,background,other,0.15352651
124,7954_COR_25,COR,7954,25,background,other,0.15214923
125,7954_COR_30,COR,7954,30,background,other,0.15429729
126,7954_COR_35,COR,7954,35,background,other,0.15264913
127,7954_COR_40,COR,7954,40,background,other,0.15373734
128,7954_COR_45,COR,7954,45,background,other,0.15039174
129,7954_COR_50,COR,7954,50,background,other,0.16481805
130,7954_COR_55,COR,7954,55,background,other,0.14565946
131,7954_COR_60,COR,7954,60,background,other,0.15132545
132,7954_COR_65,COR,7954,65,background,other,0.15394713
133,7954_COR_70,COR,7954,70,background,other,0.14604437
134,7954_COR_75,COR,7954,75,background,other,0.15457511
135,7954_COR_80,COR,7954,80,background,other,0.14998113
136,7954_COR_85,COR,7954,85,background,other,0.1409541
137,7954_COR_90,COR,7954,90,background,other,0.14337577
138,7954_COR_95,COR,7954,95,background,other,0.14135891
139,7954_COR_100,COR,7954,100,background,other,0.14497018
140,7954_COR_105,COR,7954,105,background,other,0.150119
141,7954_COR_110,COR,7954,110,background,other,0.14829807
142,7954_COR_115,COR,7954,115,background,other,0.14465804
143,7954_COR_120,COR,7954,120,background,other,0.1593497
144,7954_COR_125,COR,7954,125,background,other,0.14608432
145,7954_COR_130,COR,7954,130,background,other,0.15227745
146,7954_COR_135,COR,7954,135,background,other,0.14084642
147,7954_COR_140,COR,7954,140,background,other,0.15108563
148,7954_COR_145,COR,7954,145,background,other,0.14049742
149,7954_COR_150,COR,7954,150,background,other,0.14508024
150,7954_COR_155,COR,7954,155,background,other,0.1488786
151,7954_COR_160,COR,7954,160,background,other,0.14374118
152,7954_COR_165,COR,7954,165,background,other,0.15289302
153,7954_COR_170,COR,7954,170,background,other,0.14324759
154,7954_COR_175,COR,7954,175,background,other,0.14522955
155,7954_COR_180,COR,7954,180,background,other,0.14159353
156,7954_COR_185,COR,7954,185,background,other,0.15134522
157,7954_COR_190,COR,7954,190,background,other,0.14290906
158,7954_COR_195,COR,7954,195,background,other,0.1518833
159,7954_COR_200,COR,7954,200,background,other,0.13961537
160,7954_COR_205,COR,7954,205,background,other,0.14108564
161,7954_COR_210,COR,7954,210,background,other,0.13442038
162,7954_COR_215,COR,7954,215,background,other,0.14685759
163,7954_COR_220,COR,7954,220,background,other,0.14203382
164,7954_COR_225,COR,7954,225,background,other,0.14702784
165,7954_COR_230,COR,7954,230,background,other,0.14759687
166,7954_COR_235,COR,7954,235,background,other,0.13829954
167,7954_COR_240,COR,7954,240,background,other,0.13981645
168,7954_COR_245,COR,7954,245,background,other,0.14154962
169,7954_COR_250,COR,7954,250,background,other,0.12948823
170,7954_COR_255,COR,7954,255,background,other,0.13646577
171,7954_COR_260,COR,7954,260,background,other,0.16361313
172,7954_COR_265,COR,7954,265,background,other,0.13787788
173,7954_COR_270,COR,7954,270,background,other,0.14343181
174,7954_COR_275,COR,7954,275,background,other,0.16404751
175,7954_COR_280,COR,7954,280,background,other,0.15465395
176,7954_COR_285,COR,7954,285,background,other,0.13405338
177,7954_COR_290,COR,7954,290,background,other,0.13630822
178,7954_COR_295,COR,7954,295,background,other,0.1457219
179,7954_COR_300,COR,7954,300,background,other,0.14134207
180,7954_COR_305,COR,7954,305,background,other,0.14031453
181,7954_COR_310,COR,7954,310,background,other,0.13779663
182,7954_COR_315,COR,7954,315,background,other,0.16311212
183,7954_COR_320,COR,7954,320,background,other,0.14434221
184,7954_COR_325,COR,7954,325,background,other,0.14323406
185,7954_COR_330,COR,7954,330,background,other,0.14669505
186,7954_COR_335,COR,7954,335,background,other,0.14191848
187,7954_COR_340,COR,7954,340,background,other,0.16312543
188,7954_COR_345,COR,7954,345,background,other,0.13747066
189,7954_COR_350,COR,7954,350,background,other,0.13825098
190,7954_COR_355,COR,7954,355,background,other,0.15556116
191,7954_COR_360,COR,7954,360,background,other,0.14438333
192,7954_COR_365,COR,7954,365,background,other,0.14425214
193,7954_COR_370,COR,7954,370,background,other,0.2045138
194,7954_COR_375,COR,7954,375,background,other,0.20616694
195,7954_COR_380,COR,7954,380,background,other,0.16209757
196,7954_COR_385,COR,7954,385,background,other,0.13798943
197,7954_COR_390,COR,7954,390,background,other,0.14457715
198,7954_COR_395,COR,7954,395,background,other,0.13851234
199,7954_COR_400,COR,7954,400,background,other,0.15049379
200,7954_COR_405,COR,7954,405,background,other,0.16338661
201,7954_COR_410,COR,7954,410,background,other,0.14868173
202,7954_COR_415,COR,7954,415,background,other,0.14826939
203,7954_COR_420,COR,7954,420,background,other,0.14528377
204,7954_COR_425,COR,7954,425,background,other,0.16182694
205,7954_COR_430,COR,7954,430,background,other,0.15221211
206,7954_COR_435,COR,7954,435,background,other,0.14706442
207,7954_COR_440,COR,7954,440,background,other,0.15457588
208,7954_COR_445,COR,7954,445,background,other,0.14135934
209,7954_COR_450,COR,7954,450,background,other,0.16325033
210,7954_COR_455,COR,7954,455,background,other,0.15776765
211,7954_COR_460,COR,7954,460,background,other,0.15418419
212,7954_COR_465,COR,7954,465,background,other,0.14696865
