,row_id,site,audio_id,seconds,birds,class,predictions
480,21767_COR_5,COR,21767,5,grekis rucwar,target,0.16097112
481,21767_COR_10,COR,21767,10,grekis rucwar,target,0.12398959
482,21767_COR_15,COR,21767,15,rucwar,target,0.15797171
483,21767_COR_20,COR,21767,20,rucwar,target,0.17011058
484,21767_COR_25,COR,21767,25,rucwar,target,0.17016156
485,21767_COR_30,COR,21767,30,grekis rucwar,target,0.19139993
486,21767_COR_35,COR,21767,35,rucwar,target,0.16792704
487,21767_COR_40,COR,21767,40,grekis rucwar,target,0.18495072
488,21767_COR_45,COR,21767,45,rucwar,target,0.19148985
489,21767_COR_50,COR,21767,50,background,other,0.17491722
490,21767_COR_55,COR,21767,55,grekis,other,0.15802358
491,21767_COR_60,COR,21767,60,grekis rucwar,target,0.19310221
492,21767_COR_65,COR,21767,65,grekis rucwar,target,0.19272536
493,21767_COR_70,COR,21767,70,rucwar,target,0.20490438
494,21767_COR_75,COR,21767,75,grekis,other,0.1964704
495,21767_COR_80,COR,21767,80,rucwar,target,0.16892892
496,21767_COR_85,COR,21767,85,rucwar,target,0.2056114
497,21767_COR_90,COR,21767,90,grekis runwre1,other,0.17887673
498,21767_COR_95,COR,21767,95,rucwar,target,0.19379391
499,21767_COR_100,COR,21767,100,clcrob rucwar,target,0.19106524
500,21767_COR_105,COR,21767,105,clcrob rucwar,target,0.18993984
501,21767_COR_110,COR,21767,110,rucwar,target,0.19292983
502,21767_COR_115,COR,21767,115,rucwar,target,0.20023768
503,21767_COR_120,COR,21767,120,clcrob,other,0.19672492
504,21767_COR_125,COR,21767,125,clcrob,other,0.17621198
505,21767_COR_130,COR,21767,130,rucwar,target,0.20222874
506,21767_COR_135,COR,21767,135,runwre1,other,0.1517532
507,21767_COR_140,COR,21767,140,runwre1 yehcar1,other,0.1591189
508,21767_COR_145,COR,21767,145,rucwar runwre1 yehcar1,target,0.15890451
509,21767_COR_150,COR,21767,150,rucwar,target,0.1852727
510,21767_COR_155,COR,21767,155,rucwar,target,0.19076541
511,21767_COR_160,COR,21767,160,rucwar,target,0.18090504
512,21767_COR_165,COR,21767,165,rucwar,target,0.180755
513,21767_COR_170,COR,21767,170,rucwar,target,0.20094125
514,21767_COR_175,COR,21767,175,rucwar,target,0.18718529
515,21767_COR_180,COR,21767,180,rucwar,target,0.21144213
516,21767_COR_185,COR,21767,185,rucwar,target,0.20823166
517,21767_COR_190,COR,21767,190,rucwar,target,0.19215238
518,21767_COR_195,COR,21767,195,rucwar,target,0.1884805
519,21767_COR_200,COR,21767,200,rucwar,target,0.19399025
520,21767_COR_205,COR,21767,205,rucwar,target,0.19120736
521,21767_COR_210,COR,21767,210,background,other,0.19733264
522,21767_COR_215,COR,21767,215,rucwar,target,0.19338839
523,21767_COR_220,COR,21767,220,rucwar,target,0.20756812
524,21767_COR_225,COR,21767,225,rucwar,target,0.19699003
525,21767_COR_230,COR,21767,230,rucwar,target,0.17701301
526,21767_COR_235,COR,21767,235,rucwar,target,0.20473552
527,21767_COR_240,COR,21767,240,rucwar,target,0.19075014
528,21767_COR_245,COR,21767,245,melbla1,other,0.1715451
529,21767_COR_250,COR,21767,250,melbla1,other,0.18491672
530,21767_COR_255,COR,21767,255,background,other,0.20849131
531,21767_COR_260,COR,21767,260,background,other,0.22079003
532,21767_COR_265,COR,21767,265,background,other,0.18701829
533,21767_COR_270,COR,21767,270,crfpar,other,0.1760206
534,21767_COR_275,COR,21767,275,crfpar,other,0.1900353
535,21767_COR_280,COR,21767,280,crfpar rucwar,target,0.18439588
536,21767_COR_285,COR,21767,285,crfpar,other,0.17752077
537,21767_COR_290,COR,21767,290,crfpar,other,0.18795168
538,21767_COR_295,COR,21767,295,background,other,0.1863101
539,21767_COR_300,COR,21767,300,background,other,0.19335455
540,21767_COR_305,COR,21767,305,crfpar,other,0.18859686
541,21767_COR_310,COR,21767,310,crfpar,other,0.18489121
542,21767_COR_315,COR,21767,315,background,other,0.19880766
543,21767_COR_320,COR,21767,320,background,other,0.1598335
544,21767_COR_325,COR,21767,325,background,other,0.15030642
545,21767_COR_330,COR,21767,330,background,other,0.16975719
546,21767_COR_335,COR,21767,335,background,other,0.17594966
547,21767_COR_340,COR,21767,340,background,other,0.19170465
548,21767_COR_345,COR,21767,345,runwre1,other,0.17201598
549,21767_COR_350,COR,21767,350,runwre1,other,0.108708724
550,21767_COR_355,COR,21767,355,runwre1,other,0.14050066
551,21767_COR_360,COR,21767,360,crfpar,other,0.17059587
552,21767_COR_365,COR,21767,365,crfpar,other,0.18949322
553,21767_COR_370,COR,21767,370,crfpar,other,0.1599851
554,21767_COR_375,COR,21767,375,crfpar,other,0.17012227
555,21767_COR_380,COR,21767,380,rucwar,target,0.19110262
556,21767_COR_385,COR,21767,385,rucwar,target,0.19586672
557,21767_COR_390,COR,21767,390,background,other,0.21162546
558,21767_COR_395,COR,21767,395,background,other,0.17360486
