,row_id,site,audio_id,seconds,birds,class,predictions
1560,14473_SSW_5,SSW,14473,5,background,other,0.28576523
1561,14473_SSW_10,SSW,14473,10,background,other,0.3047072
1562,14473_SSW_15,SSW,14473,15,background,other,0.35715637
1563,14473_SSW_20,SSW,14473,20,background,other,0.34753218
1564,14473_SSW_25,SSW,14473,25,background,other,0.27714944
1565,14473_SSW_30,SSW,14473,30,background,other,0.31263444
1566,14473_SSW_35,SSW,14473,35,background,other,0.3393288
1567,14473_SSW_40,SSW,14473,40,background,other,0.3824277
1568,14473_SSW_45,SSW,14473,45,background,other,0.34867
1569,14473_SSW_50,SSW,14473,50,background,other,0.3562953
1570,14473_SSW_55,SSW,14473,55,background,other,0.30736148
1571,14473_SSW_60,SSW,14473,60,background,other,0.37037706
1572,14473_SSW_65,SSW,14473,65,background,other,0.34929636
1573,14473_SSW_70,SSW,14473,70,background,other,0.33954602
1574,14473_SSW_75,SSW,14473,75,background,other,0.3428538
1575,14473_SSW_80,SSW,14473,80,background,other,0.40727726
1576,14473_SSW_85,SSW,14473,85,background,other,0.36054647
1577,14473_SSW_90,SSW,14473,90,background,other,0.24582754
1578,14473_SSW_95,SSW,14473,95,background,other,0.28481045
1579,14473_SSW_100,SSW,14473,100,background,other,0.37813267
1580,14473_SSW_105,SSW,14473,105,background,other,0.34719118
1581,14473_SSW_110,SSW,14473,110,background,other,0.30960837
1582,14473_SSW_115,SSW,14473,115,background,other,0.2864462
1583,14473_SSW_120,SSW,14473,120,background,other,0.37253898
1584,14473_SSW_125,SSW,14473,125,background,other,0.37932435
1585,14473_SSW_130,SSW,14473,130,background,other,0.3630573
1586,14473_SSW_135,SSW,14473,135,background,other,0.36285603
1587,14473_SSW_140,SSW,14473,140,background,other,0.37557402
1588,14473_SSW_145,SSW,14473,145,background,other,0.34847346
1589,14473_SSW_150,SSW,14473,150,background,other,0.33254996
1590,14473_SSW_155,SSW,14473,155,background,other,0.36543024
1591,14473_SSW_160,SSW,14473,160,background,other,0.36991936
1592,14473_SSW_165,SSW,14473,165,background,other,0.38061494
1593,14473_SSW_170,SSW,14473,170,background,other,0.3883787
1594,14473_SSW_175,SSW,14473,175,background,other,0.3562671
1595,14473_SSW_180,SSW,14473,180,background,other,0.3333618
1596,14473_SSW_185,SSW,14473,185,background,other,0.33271518
1597,14473_SSW_190,SSW,14473,190,background,other,0.32420334
1598,14473_SSW_195,SSW,14473,195,background,other,0.34690902
1599,14473_SSW_200,SSW,14473,200,background,other,0.29684132
1600,14473_SSW_205,SSW,14473,205,background,other,0.27991286
1601,14473_SSW_210,SSW,14473,210,background,other,0.31681082
1602,14473_SSW_215,SSW,14473,215,background,other,0.32179785
1603,14473_SSW_220,SSW,14473,220,background,other,0.31721887
1604,14473_SSW_225,SSW,14473,225,background,other,0.1916509
1605,14473_SSW_230,SSW,14473,230,background,other,0.24268818
1606,14473_SSW_235,SSW,14473,235,background,other,0.2560124
1607,14473_SSW_240,SSW,14473,240,background,other,0.32495588
1608,14473_SSW_245,SSW,14473,245,background,other,0.3030984
1609,14473_SSW_250,SSW,14473,250,background,other,0.29037327
1610,14473_SSW_255,SSW,14473,255,background,other,0.31990817
1611,14473_SSW_260,SSW,14473,260,background,other,0.3625971
1612,14473_SSW_265,SSW,14473,265,background,other,0.34551063
1613,14473_SSW_270,SSW,14473,270,background,other,0.35681677
1614,14473_SSW_275,SSW,14473,275,background,other,0.34667405
1615,14473_SSW_280,SSW,14473,280,background,other,0.3464861
1616,14473_SSW_285,SSW,14473,285,background,other,0.3415417
1617,14473_SSW_290,SSW,14473,290,background,other,0.35295874
1618,14473_SSW_295,SSW,14473,295,background,other,0.3406907
1619,14473_SSW_300,SSW,14473,300,background,other,0.37127665
1620,14473_SSW_305,SSW,14473,305,background,other,0.35636172
1621,14473_SSW_310,SSW,14473,310,background,other,0.35237122
1622,14473_SSW_315,SSW,14473,315,background,other,0.3721847
1623,14473_SSW_320,SSW,14473,320,background,other,0.3436076
1624,14473_SSW_325,SSW,14473,325,background,other,0.30895925
1625,14473_SSW_330,SSW,14473,330,background,other,0.37949064
1626,14473_SSW_335,SSW,14473,335,background,other,0.33843848
1627,14473_SSW_340,SSW,14473,340,background,other,0.33698013
1628,14473_SSW_345,SSW,14473,345,background,other,0.23285712
1629,14473_SSW_350,SSW,14473,350,background,other,0.36455828
1630,14473_SSW_355,SSW,14473,355,background,other,0.38816544
1631,14473_SSW_360,SSW,14473,360,background,other,0.3327318
1632,14473_SSW_365,SSW,14473,365,background,other,0.32918724
1633,14473_SSW_370,SSW,14473,370,background,other,0.3566946
1634,14473_SSW_375,SSW,14473,375,background,other,0.24721272
1635,14473_SSW_380,SSW,14473,380,background,other,0.30293247
1636,14473_SSW_385,SSW,14473,385,background,other,0.31940487
1637,14473_SSW_390,SSW,14473,390,background,other,0.27644295
1638,14473_SSW_395,SSW,14473,395,background,other,0.32017162
1639,14473_SSW_400,SSW,14473,400,background,other,0.31360528
1640,14473_SSW_405,SSW,14473,405,background,other,0.2240445
1641,14473_SSW_410,SSW,14473,410,background,other,0.23766562
1642,14473_SSW_415,SSW,14473,415,background,other,0.28220445
1643,14473_SSW_420,SSW,14473,420,background,other,0.31793326
1644,14473_SSW_425,SSW,14473,425,background,other,0.27974287
1645,14473_SSW_430,SSW,14473,430,background,other,0.31377593
1646,14473_SSW_435,SSW,14473,435,background,other,0.29711503
1647,14473_SSW_440,SSW,14473,440,background,other,0.28955433
