,row_id,site,audio_id,seconds,birds,class,predictions
1080,57610_COR_5,COR,57610,5,background,other,0.25342393
1081,57610_COR_10,COR,57610,10,background,other,0.21808477
1082,57610_COR_15,COR,57610,15,background,other,0.21111417
1083,57610_COR_20,COR,57610,20,rubwre1,other,0.10887369
1084,57610_COR_25,COR,57610,25,rubwre1,other,0.12879291
1085,57610_COR_30,COR,57610,30,background,other,0.20401947
1086,57610_COR_35,COR,57610,35,background,other,0.19915974
1087,57610_COR_40,COR,57610,40,rubwre1,other,0.21283525
1088,57610_COR_45,COR,57610,45,rubwre1,other,0.21303421
1089,57610_COR_50,COR,57610,50,background,other,0.20786598
1090,57610_COR_55,COR,57610,55,background,other,0.19675718
1091,57610_COR_60,COR,57610,60,rubwre1,other,0.0930508
1092,57610_COR_65,COR,57610,65,rubwre1,other,0.09820357
1093,57610_COR_70,COR,57610,70,background,other,0.19589311
1094,57610_COR_75,COR,57610,75,background,other,0.16457883
1095,57610_COR_80,COR,57610,80,background,other,0.2113664
1096,57610_COR_85,COR,57610,85,background,other,0.2190483
1097,57610_COR_90,COR,57610,90,rubwre1,other,0.15804909
1098,57610_COR_95,COR,57610,95,rubwre1,other,0.1505101
1099,57610_COR_100,COR,57610,100,bucmot2 rubwre1,other,0.20525165
1100,57610_COR_105,COR,57610,105,bucmot2 rubwre1,other,0.15265153
1101,57610_COR_110,COR,57610,110,bucmot2 rubwre1,other,0.19630392
1102,57610_COR_115,COR,57610,115,bucmot2 rubwre1,other,0.13238111
1103,57610_COR_120,COR,57610,120,background,other,0.22214544
1104,57610_COR_125,COR,57610,125,rubwre1,other,0.14522639
1105,57610_COR_130,COR,57610,130,background,other,0.19934915
1106,57610_COR_135,COR,57610,135,background,other,0.20213866
1107,57610_COR_140,COR,57610,140,background,other,0.23043509
1108,57610_COR_145,COR,57610,145,background,other,0.19191998
1109,57610_COR_150,COR,57610,150,background,other,0.20192221
1110,57610_COR_155,COR,57610,155,background,other,0.22523744
1111,57610_COR_160,COR,57610,160,background,other,0.18944077
1112,57610_COR_165,COR,57610,165,background,other,0.22505842
1113,57610_COR_170,COR,57610,170,background,other,0.19158511
1114,57610_COR_175,COR,57610,175,background,other,0.19721228
1115,57610_COR_180,COR,57610,180,background,other,0.21735154
1116,57610_COR_185,COR,57610,185,background,other,0.23002931
1117,57610_COR_190,COR,57610,190,background,other,0.20264347
1118,57610_COR_195,COR,57610,195,background,other,0.24240981
1119,57610_COR_200,COR,57610,200,background,other,0.1995757
1120,57610_COR_205,COR,57610,205,background,other,0.20754217
1121,57610_COR_210,COR,57610,210,background,other,0.20357223
1122,57610_COR_215,COR,57610,215,background,other,0.22461432
1123,57610_COR_220,COR,57610,220,background,other,0.1899462
1124,57610_COR_225,COR,57610,225,background,other,0.20539348
1125,57610_COR_230,COR,57610,230,background,other,0.22621515
1126,57610_COR_235,COR,57610,235,background,other,0.17444822
1127,57610_COR_240,COR,57610,240,background,other,0.21648854
1128,57610_COR_245,COR,57610,245,bobfly1,other,0.15782988
1129,57610_COR_250,COR,57610,250,background,other,0.22356509
1130,57610_COR_255,COR,57610,255,background,other,0.20786141
1131,57610_COR_260,COR,57610,260,background,other,0.20725623
1132,57610_COR_265,COR,57610,265,background,other,0.24191336
1133,57610_COR_270,COR,57610,270,background,other,0.22630294
1134,57610_COR_275,COR,57610,275,background,other,0.20061387
1135,57610_COR_280,COR,57610,280,background,other,0.21460608
1136,57610_COR_285,COR,57610,285,background,other,0.20395193
1137,57610_COR_290,COR,57610,290,background,other,0.20890895
1138,57610_COR_295,COR,57610,295,background,other,0.20998907
1139,57610_COR_300,COR,57610,300,background,other,0.21765152
1140,57610_COR_305,COR,57610,305,background,other,0.20992966
1141,57610_COR_310,COR,57610,310,background,other,0.21511863
1142,57610_COR_315,COR,57610,315,background,other,0.22484627
1143,57610_COR_320,COR,57610,320,background,other,0.19975868
1144,57610_COR_325,COR,57610,325,background,other,0.20364203
1145,57610_COR_330,COR,57610,330,background,other,0.1929746
1146,57610_COR_335,COR,57610,335,background,other,0.20658797
1147,57610_COR_340,COR,57610,340,background,other,0.22247356
