,row_id,site,audio_id,seconds,birds,class,predictions
1440,10534_SSW_5,SSW,10534,5,background,other,0.22125019
1441,10534_SSW_10,SSW,10534,10,swaspa,other,0.18476921
1442,10534_SSW_15,SSW,10534,15,background,other,0.14893007
1443,10534_SSW_20,SSW,10534,20,background,other,0.18565454
1444,10534_SSW_25,SSW,10534,25,swaspa,other,0.1568885
1445,10534_SSW_30,SSW,10534,30,background,other,0.21352048
1446,10534_SSW_35,SSW,10534,35,background,other,0.20467988
1447,10534_SSW_40,SSW,10534,40,background,other,0.11402287
1448,10534_SSW_45,SSW,10534,45,background,other,0.11886272
1449,10534_SSW_50,SSW,10534,50,blujay,other,0.15345827
1450,10534_SSW_55,SSW,10534,55,blujay,other,0.09831761
1451,10534_SSW_60,SSW,10534,60,bkcchi,other,0.12372707
1452,10534_SSW_65,SSW,10534,65,bkcchi,other,0.14652617
1453,10534_SSW_70,SSW,10534,70,background,other,0.11954706
1454,10534_SSW_75,SSW,10534,75,background,other,0.15106682
1455,10534_SSW_80,SSW,10534,80,bkcchi,other,0.14762276
1456,10534_SSW_85,SSW,10534,85,dowwoo,other,0.20577441
1457,10534_SSW_90,SSW,10534,90,background,other,0.20837158
1458,10534_SSW_95,SSW,10534,95,background,other,0.19782338
1459,10534_SSW_100,SSW,10534,100,background,other,0.21288311
1460,10534_SSW_105,SSW,10534,105,background,other,0.21958573
1461,10534_SSW_110,SSW,10534,110,bkcchi,other,0.21495754
1462,10534_SSW_115,SSW,10534,115,background,other,0.22615075
1463,10534_SSW_120,SSW,10534,120,background,other,0.21757515
1464,10534_SSW_125,SSW,10534,125,background,other,0.2279384
1465,10534_SSW_130,SSW,10534,130,bkcchi,other,0.2123251
1466,10534_SSW_135,SSW,10534,135,background,other,0.21391697
1467,10534_SSW_140,SSW,10534,140,bkcchi,other,0.20613477
1468,10534_SSW_145,SSW,10534,145,bkcchi,other,0.19830662
1469,10534_SSW_150,SSW,10534,150,background,other,0.19879483
1470,10534_SSW_155,SSW,10534,155,background,other,0.17912346
1471,10534_SSW_160,SSW,10534,160,bkcchi,other,0.14799349
1472,10534_SSW_165,SSW,10534,165,bkcchi,other,0.2020396
1473,10534_SSW_170,SSW,10534,170,bkcchi,other,0.20026089
1474,10534_SSW_175,SSW,10534,175,background,other,0.22142117
1475,10534_SSW_180,SSW,10534,180,background,other,0.22231899
1476,10534_SSW_185,SSW,10534,185,background,other,0.22150086
1477,10534_SSW_190,SSW,10534,190,background,other,0.2294501
1478,10534_SSW_195,SSW,10534,195,background,other,0.212446
1479,10534_SSW_200,SSW,10534,200,background,other,0.20948617
1480,10534_SSW_205,SSW,10534,205,rewbla,other,0.19029894
1481,10534_SSW_210,SSW,10534,210,background,other,0.21193884
1482,10534_SSW_215,SSW,10534,215,background,other,0.20793866
1483,10534_SSW_220,SSW,10534,220,background,other,0.22145244
1484,10534_SSW_225,SSW,10534,225,background,other,0.2235346
1485,10534_SSW_230,SSW,10534,230,rewbla,other,0.20094614
1486,10534_SSW_235,SSW,10534,235,rewbla,other,0.22045423
1487,10534_SSW_240,SSW,10534,240,background,other,0.21734388
1488,10534_SSW_245,SSW,10534,245,rewbla,other,0.20326349
1489,10534_SSW_250,SSW,10534,250,background,other,0.21782933
1490,10534_SSW_255,SSW,10534,255,rewbla,other,0.1935813
1491,10534_SSW_260,SSW,10534,260,background,other,0.19044675
1492,10534_SSW_265,SSW,10534,265,background,other,0.22537978
1493,10534_SSW_270,SSW,10534,270,background,other,0.2149341
1494,10534_SSW_275,SSW,10534,275,rewbla,other,0.2065226
1495,10534_SSW_280,SSW,10534,280,background,other,0.2187244
1496,10534_SSW_285,SSW,10534,285,belkin1 rewbla,other,0.20159654
1497,10534_SSW_290,SSW,10534,290,rewbla,other,0.21170245
1498,10534_SSW_295,SSW,10534,295,haiwoo,other,0.20945233
1499,10534_SSW_300,SSW,10534,300,haiwoo rewbla,other,0.19952397
1500,10534_SSW_305,SSW,10534,305,rewbla,other,0.20274334
1501,10534_SSW_310,SSW,10534,310,rewbla,other,0.21107917
1502,10534_SSW_315,SSW,10534,315,background,other,0.22366491
1503,10534_SSW_320,SSW,10534,320,rewbla,other,0.22272246
1504,10534_SSW_325,SSW,10534,325,dowwoo,other,0.20845737
1505,10534_SSW_330,SSW,10534,330,haiwoo,other,0.20122515
1506,10534_SSW_335,SSW,10534,335,haiwoo,other,0.21892293
1507,10534_SSW_340,SSW,10534,340,rewbla,other,0.20746772
1508,10534_SSW_345,SSW,10534,345,rewbla,other,0.22002131
1509,10534_SSW_350,SSW,10534,350,rewbla,other,0.22058408
1510,10534_SSW_355,SSW,10534,355,rewbla,other,0.21507987
1511,10534_SSW_360,SSW,10534,360,rewbla,other,0.2056666
1512,10534_SSW_365,SSW,10534,365,rewbla,other,0.22024085
1513,10534_SSW_370,SSW,10534,370,rewbla,other,0.20509848
1514,10534_SSW_375,SSW,10534,375,rewbla,other,0.21189427
1515,10534_SSW_380,SSW,10534,380,rewbla,other,0.20916063
1516,10534_SSW_385,SSW,10534,385,rewbla,other,0.21272556
1517,10534_SSW_390,SSW,10534,390,rewbla,other,0.2138509
1518,10534_SSW_395,SSW,10534,395,background,other,0.21629971
1519,10534_SSW_400,SSW,10534,400,background,other,0.22372276
1520,10534_SSW_405,SSW,10534,405,background,other,0.20690487
1521,10534_SSW_410,SSW,10534,410,background,other,0.22427167
1522,10534_SSW_415,SSW,10534,415,rewbla,other,0.21876083
1523,10534_SSW_420,SSW,10534,420,background,other,0.20971023
1524,10534_SSW_425,SSW,10534,425,rewbla,other,0.21304561
1525,10534_SSW_430,SSW,10534,430,background,other,0.22732976
1526,10534_SSW_435,SSW,10534,435,background,other,0.21662511
1527,10534_SSW_440,SSW,10534,440,background,other,0.2217218
1528,10534_SSW_445,SSW,10534,445,dowwoo,other,0.185464
1529,10534_SSW_450,SSW,10534,450,background,other,0.19093229
1530,10534_SSW_455,SSW,10534,455,rewbla,other,0.19377087
1531,10534_SSW_460,SSW,10534,460,rewbla,other,0.18453416
1532,10534_SSW_465,SSW,10534,465,rewbla,other,0.16088259
1533,10534_SSW_470,SSW,10534,470,background,other,0.21825098
1534,10534_SSW_475,SSW,10534,475,background,other,0.2191085
1535,10534_SSW_480,SSW,10534,480,background,other,0.20407975
1536,10534_SSW_485,SSW,10534,485,background,other,0.22047488
1537,10534_SSW_490,SSW,10534,490,rewbla,other,0.21951845
1538,10534_SSW_495,SSW,10534,495,belkin1,other,0.21881367
1539,10534_SSW_500,SSW,10534,500,belkin1,other,0.21076083
1540,10534_SSW_505,SSW,10534,505,background,other,0.22133039
1541,10534_SSW_510,SSW,10534,510,background,other,0.21945085
1542,10534_SSW_515,SSW,10534,515,rewbla,other,0.20054804
1543,10534_SSW_520,SSW,10534,520,background,other,0.20908976
1544,10534_SSW_525,SSW,10534,525,comgra rewbla,other,0.20248953
1545,10534_SSW_530,SSW,10534,530,rewbla,other,0.16586795
1546,10534_SSW_535,SSW,10534,535,background,other,0.19083025
1547,10534_SSW_540,SSW,10534,540,background,other,0.19436224
1548,10534_SSW_545,SSW,10534,545,background,other,0.20214301
1549,10534_SSW_550,SSW,10534,550,rewbla,other,0.19776554
1550,10534_SSW_555,SSW,10534,555,background,other,0.21357475
1551,10534_SSW_560,SSW,10534,560,background,other,0.23106106
1552,10534_SSW_565,SSW,10534,565,background,other,0.2299622
1553,10534_SSW_570,SSW,10534,570,background,other,0.22695331
1554,10534_SSW_575,SSW,10534,575,rewbla,other,0.20845032
1555,10534_SSW_580,SSW,10534,580,background,other,0.20514336
1556,10534_SSW_585,SSW,10534,585,background,other,0.20784588
1557,10534_SSW_590,SSW,10534,590,background,other,0.20913753
1558,10534_SSW_595,SSW,10534,595,background,other,0.2146211
1559,10534_SSW_600,SSW,10534,600,comgra rewbla,other,0.21277909
