,row_id,site,audio_id,seconds,birds,class,predictions
1920,28933_SSW_5,SSW,28933,5,sonspa,other,0.5408488
1921,28933_SSW_10,SSW,28933,10,rewbla,other,0.51327026
1922,28933_SSW_15,SSW,28933,15,sonspa,other,0.5229594
1923,28933_SSW_20,SSW,28933,20,sonspa,other,0.5524963
1924,28933_SSW_25,SSW,28933,25,sonspa,other,0.5726155
1925,28933_SSW_30,SSW,28933,30,sonspa,other,0.5770161
1926,28933_SSW_35,SSW,28933,35,sonspa,other,0.5434931
1927,28933_SSW_40,SSW,28933,40,sonspa,other,0.57037944
1928,28933_SSW_45,SSW,28933,45,sonspa,other,0.55362076
1929,28933_SSW_50,SSW,28933,50,sonspa,other,0.55350703
1930,28933_SSW_55,SSW,28933,55,sonspa,other,0.54235744
1931,28933_SSW_60,SSW,28933,60,sonspa,other,0.52545595
1932,28933_SSW_65,SSW,28933,65,sonspa,other,0.5425925
1933,28933_SSW_70,SSW,28933,70,sonspa,other,0.5595788
1934,28933_SSW_75,SSW,28933,75,sonspa,other,0.53018403
1935,28933_SSW_80,SSW,28933,80,sonspa,other,0.5010291
1936,28933_SSW_85,SSW,28933,85,sonspa,other,0.54107004
1937,28933_SSW_90,SSW,28933,90,sonspa,other,0.5548102
1938,28933_SSW_95,SSW,28933,95,sonspa,other,0.53826225
1939,28933_SSW_100,SSW,28933,100,rewbla sonspa,other,0.55671555
1940,28933_SSW_105,SSW,28933,105,sonspa,other,0.5348176
1941,28933_SSW_110,SSW,28933,110,sonspa,other,0.5666295
1942,28933_SSW_115,SSW,28933,115,sonspa,other,0.54052204
1943,28933_SSW_120,SSW,28933,120,sonspa,other,0.51040936
1944,28933_SSW_125,SSW,28933,125,sonspa,other,0.5152893
1945,28933_SSW_130,SSW,28933,130,sonspa,other,0.52388555
1946,28933_SSW_135,SSW,28933,135,sonspa,other,0.53288776
1947,28933_SSW_140,SSW,28933,140,sonspa,other,0.52077866
1948,28933_SSW_145,SSW,28933,145,norcar sonspa,other,0.5199516
1949,28933_SSW_150,SSW,28933,150,norcar sonspa,other,0.51908475
1950,28933_SSW_155,SSW,28933,155,gockin norcar sonspa,other,0.52120966
1951,28933_SSW_160,SSW,28933,160,norcar sonspa,other,0.5082434
1952,28933_SSW_165,SSW,28933,165,sonspa,other,0.52217084
1953,28933_SSW_170,SSW,28933,170,sonspa,other,0.553789
1954,28933_SSW_175,SSW,28933,175,sonspa,other,0.5252266
1955,28933_SSW_180,SSW,28933,180,sonspa,other,0.5457942
1956,28933_SSW_185,SSW,28933,185,sonspa,other,0.5295699
1957,28933_SSW_190,SSW,28933,190,sonspa,other,0.5291692
1958,28933_SSW_195,SSW,28933,195,sonspa,other,0.54960746
1959,28933_SSW_200,SSW,28933,200,sonspa,other,0.542509
1960,28933_SSW_205,SSW,28933,205,sonspa,other,0.5462169
1961,28933_SSW_210,SSW,28933,210,sonspa,other,0.53505564
1962,28933_SSW_215,SSW,28933,215,norcar sonspa,other,0.54712844
1963,28933_SSW_220,SSW,28933,220,norcar sonspa,other,0.53879786
1964,28933_SSW_225,SSW,28933,225,norcar rewbla sonspa,other,0.53578675
1965,28933_SSW_230,SSW,28933,230,norcar,other,0.52931017
1966,28933_SSW_235,SSW,28933,235,norcar rewbla,other,0.55798906
1967,28933_SSW_240,SSW,28933,240,gockin,other,0.55121475
1968,28933_SSW_245,SSW,28933,245,background,other,0.5491403
1969,28933_SSW_250,SSW,28933,250,amegfi gockin,other,0.54386294
1970,28933_SSW_255,SSW,28933,255,cangoo rewbla,other,0.49935114
1971,28933_SSW_260,SSW,28933,260,cangoo,other,0.47746363
1972,28933_SSW_265,SSW,28933,265,cangoo,other,0.5149803
1973,28933_SSW_270,SSW,28933,270,cangoo sonspa,other,0.5171329
1974,28933_SSW_275,SSW,28933,275,cangoo gockin norcar rewbla sonspa,other,0.4983801
1975,28933_SSW_280,SSW,28933,280,cangoo norcar,other,0.48689717
1976,28933_SSW_285,SSW,28933,285,cangoo norcar,other,0.5012656
1977,28933_SSW_290,SSW,28933,290,cangoo norcar sonspa,other,0.5376074
1978,28933_SSW_295,SSW,28933,295,cangoo gockin rewbla,other,0.5099004
1979,28933_SSW_300,SSW,28933,300,cangoo rewbla,other,0.5166575
1980,28933_SSW_305,SSW,28933,305,cangoo gockin sonspa,other,0.5300136
1981,28933_SSW_310,SSW,28933,310,gockin rewbla sonspa,other,0.5449387
1982,28933_SSW_315,SSW,28933,315,gockin rewbla,other,0.564359
1983,28933_SSW_320,SSW,28933,320,rewbla,other,0.5505166
1984,28933_SSW_325,SSW,28933,325,cangoo,other,0.52491313
1985,28933_SSW_330,SSW,28933,330,cangoo,other,0.53583455
1986,28933_SSW_335,SSW,28933,335,background,other,0.5451729
1987,28933_SSW_340,SSW,28933,340,background,other,0.5321103
1988,28933_SSW_345,SSW,28933,345,cangoo,other,0.551328
1989,28933_SSW_350,SSW,28933,350,cangoo,other,0.54726493
1990,28933_SSW_355,SSW,28933,355,amecro cangoo gockin,other,0.5284189
1991,28933_SSW_360,SSW,28933,360,cangoo sonspa,other,0.51966625
