,row_id,site,audio_id,seconds,birds,class,predictions
240,11254_COR_5,COR,11254,5,rubwre1,other,0.50417215
241,11254_COR_10,COR,11254,10,background,other,0.54762584
242,11254_COR_15,COR,11254,15,rubwre1,other,0.52743125
243,11254_COR_20,COR,11254,20,background,other,0.5247621
244,11254_COR_25,COR,11254,25,rubwre1,other,0.50431466
245,11254_COR_30,COR,11254,30,background,other,0.52554506
246,11254_COR_35,COR,11254,35,background,other,0.53201807
247,11254_COR_40,COR,11254,40,background,other,0.54054016
248,11254_COR_45,COR,11254,45,background,other,0.55289984
249,11254_COR_50,COR,11254,50,background,other,0.5719928
250,11254_COR_55,COR,11254,55,background,other,0.5591717
251,11254_COR_60,COR,11254,60,background,other,0.5476665
252,11254_COR_65,COR,11254,65,background,other,0.57682985
253,11254_COR_70,COR,11254,70,background,other,0.538541
254,11254_COR_75,COR,11254,75,background,other,0.5266699
255,11254_COR_80,COR,11254,80,background,other,0.56005406
256,11254_COR_85,COR,11254,85,background,other,0.55257833
257,11254_COR_90,COR,11254,90,background,other,0.5580216
258,11254_COR_95,COR,11254,95,background,other,0.56534904
259,11254_COR_100,COR,11254,100,background,other,0.5360845
260,11254_COR_105,COR,11254,105,background,other,0.5716481
261,11254_COR_110,COR,11254,110,background,other,0.569134
262,11254_COR_115,COR,11254,115,background,other,0.56903416
263,11254_COR_120,COR,11254,120,background,other,0.56345975
264,11254_COR_125,COR,11254,125,background,other,0.5504127
265,11254_COR_130,COR,11254,130,background,other,0.5609501
266,11254_COR_135,COR,11254,135,background,other,0.5388792
267,11254_COR_140,COR,11254,140,obnthr1,other,0.53805697
268,11254_COR_145,COR,11254,145,obnthr1,other,0.53631055
269,11254_COR_150,COR,11254,150,obnthr1,other,0.5425321
270,11254_COR_155,COR,11254,155,obnthr1,other,0.5307225
271,11254_COR_160,COR,11254,160,obnthr1,other,0.5352633
272,11254_COR_165,COR,11254,165,obnthr1,other,0.55650306
273,11254_COR_170,COR,11254,170,background,other,0.56587917
274,11254_COR_175,COR,11254,175,background,other,0.55976576
275,11254_COR_180,COR,11254,180,background,other,0.56067705
276,11254_COR_185,COR,11254,185,background,other,0.5488321
277,11254_COR_190,COR,11254,190,background,other,0.56993777
278,11254_COR_195,COR,11254,195,background,other,0.5449824
279,11254_COR_200,COR,11254,200,background,other,0.5562616
280,11254_COR_205,COR,11254,205,background,other,0.5318305
281,11254_COR_210,COR,11254,210,background,other,0.5625639
282,11254_COR_215,COR,11254,215,brnjay,other,0.54615676
283,11254_COR_220,COR,11254,220,background,other,0.5517142
284,11254_COR_225,COR,11254,225,background,other,0.54854494
285,11254_COR_230,COR,11254,230,background,other,0.5508869
