,row_id,site,audio_id,seconds,birds,class,predictions
480,21767_COR_5,COR,21767,5,grekis rucwar,target,0.5430964
481,21767_COR_10,COR,21767,10,grekis rucwar,target,0.5345457
482,21767_COR_15,COR,21767,15,rucwar,target,0.54813397
483,21767_COR_20,COR,21767,20,rucwar,target,0.5393551
484,21767_COR_25,COR,21767,25,rucwar,target,0.54282004
485,21767_COR_30,COR,21767,30,grekis rucwar,target,0.5517358
486,21767_COR_35,COR,21767,35,rucwar,target,0.54521924
487,21767_COR_40,COR,21767,40,grekis rucwar,target,0.53895926
488,21767_COR_45,COR,21767,45,rucwar,target,0.5514371
489,21767_COR_50,COR,21767,50,background,other,0.5440192
490,21767_COR_55,COR,21767,55,grekis,other,0.53479517
491,21767_COR_60,COR,21767,60,grekis rucwar,target,0.5430847
492,21767_COR_65,COR,21767,65,grekis rucwar,target,0.54598415
493,21767_COR_70,COR,21767,70,rucwar,target,0.550736
494,21767_COR_75,COR,21767,75,grekis,other,0.5510928
495,21767_COR_80,COR,21767,80,rucwar,target,0.5316574
496,21767_COR_85,COR,21767,85,rucwar,target,0.54959744
497,21767_COR_90,COR,21767,90,grekis runwre1,other,0.54509646
498,21767_COR_95,COR,21767,95,rucwar,target,0.5479503
499,21767_COR_100,COR,21767,100,clcrob rucwar,target,0.54047257
500,21767_COR_105,COR,21767,105,clcrob rucwar,target,0.54218894
501,21767_COR_110,COR,21767,110,rucwar,target,0.5468088
502,21767_COR_115,COR,21767,115,rucwar,target,0.5504695
503,21767_COR_120,COR,21767,120,clcrob,other,0.54663295
504,21767_COR_125,COR,21767,125,clcrob,other,0.5447457
505,21767_COR_130,COR,21767,130,rucwar,target,0.552754
506,21767_COR_135,COR,21767,135,runwre1,other,0.47148725
507,21767_COR_140,COR,21767,140,runwre1 yehcar1,other,0.48639157
508,21767_COR_145,COR,21767,145,rucwar runwre1 yehcar1,target,0.5375156
509,21767_COR_150,COR,21767,150,rucwar,target,0.5503263
510,21767_COR_155,COR,21767,155,rucwar,target,0.5560942
511,21767_COR_160,COR,21767,160,rucwar,target,0.5522575
512,21767_COR_165,COR,21767,165,rucwar,target,0.54648215
513,21767_COR_170,COR,21767,170,rucwar,target,0.54880804
