,row_id,site,audio_id,seconds,birds,class,predictions
1680,20152_SSW_5,SSW,20152,5,background,other,0.55764383
1681,20152_SSW_10,SSW,20152,10,background,other,0.56654
1682,20152_SSW_15,SSW,20152,15,background,other,0.5696867
1683,20152_SSW_20,SSW,20152,20,background,other,0.56812495
1684,20152_SSW_25,SSW,20152,25,background,other,0.55293375
1685,20152_SSW_30,SSW,20152,30,background,other,0.5691404
1686,20152_SSW_35,SSW,20152,35,background,other,0.5610567
1687,20152_SSW_40,SSW,20152,40,background,other,0.5639424
1688,20152_SSW_45,SSW,20152,45,background,other,0.5533084
1689,20152_SSW_50,SSW,20152,50,background,other,0.5697809
1690,20152_SSW_55,SSW,20152,55,background,other,0.5694572
1691,20152_SSW_60,SSW,20152,60,background,other,0.5657716
1692,20152_SSW_65,SSW,20152,65,background,other,0.56310195
1693,20152_SSW_70,SSW,20152,70,background,other,0.56840855
1694,20152_SSW_75,SSW,20152,75,background,other,0.5522089
1695,20152_SSW_80,SSW,20152,80,background,other,0.55013263
1696,20152_SSW_85,SSW,20152,85,background,other,0.5396198
1697,20152_SSW_90,SSW,20152,90,background,other,0.5485655
1698,20152_SSW_95,SSW,20152,95,background,other,0.57056576
1699,20152_SSW_100,SSW,20152,100,background,other,0.56142414
1700,20152_SSW_105,SSW,20152,105,background,other,0.55591863
1701,20152_SSW_110,SSW,20152,110,background,other,0.57366884
1702,20152_SSW_115,SSW,20152,115,background,other,0.54552615
1703,20152_SSW_120,SSW,20152,120,background,other,0.5551729
1704,20152_SSW_125,SSW,20152,125,background,other,0.54914117
1705,20152_SSW_130,SSW,20152,130,background,other,0.5497405
1706,20152_SSW_135,SSW,20152,135,background,other,0.5446885
1707,20152_SSW_140,SSW,20152,140,background,other,0.5586881
1708,20152_SSW_145,SSW,20152,145,background,other,0.5585025
1709,20152_SSW_150,SSW,20152,150,background,other,0.5593888
1710,20152_SSW_155,SSW,20152,155,background,other,0.5543009
1711,20152_SSW_160,SSW,20152,160,background,other,0.56477875
1712,20152_SSW_165,SSW,20152,165,background,other,0.54590505
1713,20152_SSW_170,SSW,20152,170,background,other,0.5349126
1714,20152_SSW_175,SSW,20152,175,background,other,0.5479126
1715,20152_SSW_180,SSW,20152,180,background,other,0.56302613
1716,20152_SSW_185,SSW,20152,185,background,other,0.57337433
1717,20152_SSW_190,SSW,20152,190,background,other,0.5546546
1718,20152_SSW_195,SSW,20152,195,background,other,0.56097335
1719,20152_SSW_200,SSW,20152,200,background,other,0.5710164
1720,20152_SSW_205,SSW,20152,205,background,other,0.56660223
1721,20152_SSW_210,SSW,20152,210,background,other,0.566585
1722,20152_SSW_215,SSW,20152,215,background,other,0.56507343
1723,20152_SSW_220,SSW,20152,220,background,other,0.535725
1724,20152_SSW_225,SSW,20152,225,background,other,0.55573136
1725,20152_SSW_230,SSW,20152,230,background,other,0.56457573
1726,20152_SSW_235,SSW,20152,235,background,other,0.55700994
1727,20152_SSW_240,SSW,20152,240,background,other,0.5547341
1728,20152_SSW_245,SSW,20152,245,background,other,0.5536608
1729,20152_SSW_250,SSW,20152,250,background,other,0.5582802
1730,20152_SSW_255,SSW,20152,255,background,other,0.5396034
1731,20152_SSW_260,SSW,20152,260,background,other,0.54820514
1732,20152_SSW_265,SSW,20152,265,background,other,0.5292978
1733,20152_SSW_270,SSW,20152,270,background,other,0.5500294
1734,20152_SSW_275,SSW,20152,275,background,other,0.53304595
1735,20152_SSW_280,SSW,20152,280,background,other,0.55672777
1736,20152_SSW_285,SSW,20152,285,background,other,0.5431632
1737,20152_SSW_290,SSW,20152,290,background,other,0.5610185
1738,20152_SSW_295,SSW,20152,295,background,other,0.54277205
1739,20152_SSW_300,SSW,20152,300,background,other,0.5528898
1740,20152_SSW_305,SSW,20152,305,background,other,0.5524663
1741,20152_SSW_310,SSW,20152,310,background,other,0.53729725
1742,20152_SSW_315,SSW,20152,315,background,other,0.5607354
1743,20152_SSW_320,SSW,20152,320,background,other,0.5441485
1744,20152_SSW_325,SSW,20152,325,background,other,0.548045
1745,20152_SSW_330,SSW,20152,330,background,other,0.54937637
1746,20152_SSW_335,SSW,20152,335,background,other,0.55961764
1747,20152_SSW_340,SSW,20152,340,background,other,0.56471294
1748,20152_SSW_345,SSW,20152,345,background,other,0.5593724
1749,20152_SSW_350,SSW,20152,350,background,other,0.5606045
1750,20152_SSW_355,SSW,20152,355,background,other,0.5601771
1751,20152_SSW_360,SSW,20152,360,background,other,0.5651782
1752,20152_SSW_365,SSW,20152,365,background,other,0.5629307
1753,20152_SSW_370,SSW,20152,370,background,other,0.56329983
1754,20152_SSW_375,SSW,20152,375,background,other,0.5562956
1755,20152_SSW_380,SSW,20152,380,background,other,0.56326425
1756,20152_SSW_385,SSW,20152,385,background,other,0.54457635
1757,20152_SSW_390,SSW,20152,390,background,other,0.54045665
1758,20152_SSW_395,SSW,20152,395,background,other,0.560308
1759,20152_SSW_400,SSW,20152,400,background,other,0.55144894
1760,20152_SSW_405,SSW,20152,405,background,other,0.5343224
1761,20152_SSW_410,SSW,20152,410,background,other,0.5479011
1762,20152_SSW_415,SSW,20152,415,background,other,0.536218
1763,20152_SSW_420,SSW,20152,420,background,other,0.53088087
1764,20152_SSW_425,SSW,20152,425,background,other,0.53265357
1765,20152_SSW_430,SSW,20152,430,background,other,0.5490246
1766,20152_SSW_435,SSW,20152,435,background,other,0.55329657
1767,20152_SSW_440,SSW,20152,440,background,other,0.5589416
1768,20152_SSW_445,SSW,20152,445,background,other,0.53600174
1769,20152_SSW_450,SSW,20152,450,background,other,0.5530097
1770,20152_SSW_455,SSW,20152,455,background,other,0.5554592
1771,20152_SSW_460,SSW,20152,460,amegfi,other,0.54511714
1772,20152_SSW_465,SSW,20152,465,amegfi,other,0.5458747
1773,20152_SSW_470,SSW,20152,470,background,other,0.5802579
1774,20152_SSW_475,SSW,20152,475,background,other,0.5606719
1775,20152_SSW_480,SSW,20152,480,background,other,0.5363557
1776,20152_SSW_485,SSW,20152,485,background,other,0.55112004
1777,20152_SSW_490,SSW,20152,490,background,other,0.55202335
1778,20152_SSW_495,SSW,20152,495,background,other,0.54355043
1779,20152_SSW_500,SSW,20152,500,background,other,0.55632126
1780,20152_SSW_505,SSW,20152,505,background,other,0.5363501
1781,20152_SSW_510,SSW,20152,510,background,other,0.54252
1782,20152_SSW_515,SSW,20152,515,background,other,0.5439293
1783,20152_SSW_520,SSW,20152,520,background,other,0.5513281
1784,20152_SSW_525,SSW,20152,525,background,other,0.56289744
1785,20152_SSW_530,SSW,20152,530,background,other,0.55426246
1786,20152_SSW_535,SSW,20152,535,background,other,0.5462686
1787,20152_SSW_540,SSW,20152,540,amegfi,other,0.5502029
1788,20152_SSW_545,SSW,20152,545,amegfi,other,0.5583234
1789,20152_SSW_550,SSW,20152,550,background,other,0.5692182
1790,20152_SSW_555,SSW,20152,555,background,other,0.55840987
1791,20152_SSW_560,SSW,20152,560,background,other,0.5663494
1792,20152_SSW_565,SSW,20152,565,background,other,0.5526062
1793,20152_SSW_570,SSW,20152,570,background,other,0.54976934
1794,20152_SSW_575,SSW,20152,575,background,other,0.5501832
1795,20152_SSW_580,SSW,20152,580,background,other,0.5525622
1796,20152_SSW_585,SSW,20152,585,background,other,0.5397506
1797,20152_SSW_590,SSW,20152,590,background,other,0.5583333
1798,20152_SSW_595,SSW,20152,595,background,other,0.55211735
1799,20152_SSW_600,SSW,20152,600,background,other,0.5559918
