,row_id,site,audio_id,seconds,birds,class,predictions
1080,57610_COR_5,COR,57610,5,background,other,0.5723925
1081,57610_COR_10,COR,57610,10,background,other,0.5408962
1082,57610_COR_15,COR,57610,15,background,other,0.5329276
1083,57610_COR_20,COR,57610,20,rubwre1,other,0.4806573
1084,57610_COR_25,COR,57610,25,rubwre1,other,0.46992737
1085,57610_COR_30,COR,57610,30,background,other,0.5280914
1086,57610_COR_35,COR,57610,35,background,other,0.48756236
1087,57610_COR_40,COR,57610,40,rubwre1,other,0.5364543
1088,57610_COR_45,COR,57610,45,rubwre1,other,0.53530484
1089,57610_COR_50,COR,57610,50,background,other,0.5452264
1090,57610_COR_55,COR,57610,55,background,other,0.5445965
1091,57610_COR_60,COR,57610,60,rubwre1,other,0.4873673
1092,57610_COR_65,COR,57610,65,rubwre1,other,0.4722215
1093,57610_COR_70,COR,57610,70,background,other,0.53133523
1094,57610_COR_75,COR,57610,75,background,other,0.52248293
1095,57610_COR_80,COR,57610,80,background,other,0.531067
1096,57610_COR_85,COR,57610,85,background,other,0.5596007
1097,57610_COR_90,COR,57610,90,rubwre1,other,0.5481262
1098,57610_COR_95,COR,57610,95,rubwre1,other,0.53043723
1099,57610_COR_100,COR,57610,100,bucmot2 rubwre1,other,0.5786197
1100,57610_COR_105,COR,57610,105,bucmot2 rubwre1,other,0.48124862
1101,57610_COR_110,COR,57610,110,bucmot2 rubwre1,other,0.5380383
1102,57610_COR_115,COR,57610,115,bucmot2 rubwre1,other,0.51379067
1103,57610_COR_120,COR,57610,120,background,other,0.5342707
1104,57610_COR_125,COR,57610,125,rubwre1,other,0.49686548
1105,57610_COR_130,COR,57610,130,background,other,0.5274533
1106,57610_COR_135,COR,57610,135,background,other,0.51548475
1107,57610_COR_140,COR,57610,140,background,other,0.5660879
1108,57610_COR_145,COR,57610,145,background,other,0.527246
1109,57610_COR_150,COR,57610,150,background,other,0.5303103
1110,57610_COR_155,COR,57610,155,background,other,0.5508835
1111,57610_COR_160,COR,57610,160,background,other,0.5213035
1112,57610_COR_165,COR,57610,165,background,other,0.5405601
1113,57610_COR_170,COR,57610,170,background,other,0.52261835
1114,57610_COR_175,COR,57610,175,background,other,0.53991735
1115,57610_COR_180,COR,57610,180,background,other,0.56499743
1116,57610_COR_185,COR,57610,185,background,other,0.5493204
1117,57610_COR_190,COR,57610,190,background,other,0.53823686
1118,57610_COR_195,COR,57610,195,background,other,0.5559053
1119,57610_COR_200,COR,57610,200,background,other,0.547598
1120,57610_COR_205,COR,57610,205,background,other,0.56410784
1121,57610_COR_210,COR,57610,210,background,other,0.5675324
1122,57610_COR_215,COR,57610,215,background,other,0.56106955
1123,57610_COR_220,COR,57610,220,background,other,0.5366643
1124,57610_COR_225,COR,57610,225,background,other,0.54752606
1125,57610_COR_230,COR,57610,230,background,other,0.55610836
1126,57610_COR_235,COR,57610,235,background,other,0.52946395
1127,57610_COR_240,COR,57610,240,background,other,0.55473804
1128,57610_COR_245,COR,57610,245,bobfly1,other,0.47186998
1129,57610_COR_250,COR,57610,250,background,other,0.56486684
1130,57610_COR_255,COR,57610,255,background,other,0.55451864
1131,57610_COR_260,COR,57610,260,background,other,0.54380363
1132,57610_COR_265,COR,57610,265,background,other,0.57131803
1133,57610_COR_270,COR,57610,270,background,other,0.5532998
1134,57610_COR_275,COR,57610,275,background,other,0.5333218
1135,57610_COR_280,COR,57610,280,background,other,0.5402982
1136,57610_COR_285,COR,57610,285,background,other,0.5450789
1137,57610_COR_290,COR,57610,290,background,other,0.55567616
1138,57610_COR_295,COR,57610,295,background,other,0.5423625
1139,57610_COR_300,COR,57610,300,background,other,0.5500865
1140,57610_COR_305,COR,57610,305,background,other,0.55743676
1141,57610_COR_310,COR,57610,310,background,other,0.5560299
1142,57610_COR_315,COR,57610,315,background,other,0.554515
1143,57610_COR_320,COR,57610,320,background,other,0.5358889
1144,57610_COR_325,COR,57610,325,background,other,0.5548832
1145,57610_COR_330,COR,57610,330,background,other,0.55335623
1146,57610_COR_335,COR,57610,335,background,other,0.54641837
1147,57610_COR_340,COR,57610,340,background,other,0.5502619
1148,57610_COR_345,COR,57610,345,bobfly1,other,0.5035576
1149,57610_COR_350,COR,57610,350,background,other,0.53602123
1150,57610_COR_355,COR,57610,355,background,other,0.53618985
1151,57610_COR_360,COR,57610,360,background,other,0.55455446
1152,57610_COR_365,COR,57610,365,background,other,0.567374
1153,57610_COR_370,COR,57610,370,background,other,0.51262015
1154,57610_COR_375,COR,57610,375,background,other,0.5333419
1155,57610_COR_380,COR,57610,380,background,other,0.5553829
1156,57610_COR_385,COR,57610,385,background,other,0.54130435
1157,57610_COR_390,COR,57610,390,background,other,0.5393691
1158,57610_COR_395,COR,57610,395,background,other,0.56081134
1159,57610_COR_400,COR,57610,400,background,other,0.54015034
1160,57610_COR_405,COR,57610,405,background,other,0.5479492
1161,57610_COR_410,COR,57610,410,background,other,0.5773835
1162,57610_COR_415,COR,57610,415,background,other,0.5093217
1163,57610_COR_420,COR,57610,420,background,other,0.52734005
1164,57610_COR_425,COR,57610,425,background,other,0.53276974
1165,57610_COR_430,COR,57610,430,background,other,0.55007106
1166,57610_COR_435,COR,57610,435,background,other,0.550379
1167,57610_COR_440,COR,57610,440,background,other,0.5496336
1168,57610_COR_445,COR,57610,445,background,other,0.57168746
1169,57610_COR_450,COR,57610,450,background,other,0.55443037
1170,57610_COR_455,COR,57610,455,background,other,0.55444187
1171,57610_COR_460,COR,57610,460,background,other,0.54329246
1172,57610_COR_465,COR,57610,465,obnthr1,other,0.5505374
1173,57610_COR_470,COR,57610,470,background,other,0.53826493
1174,57610_COR_475,COR,57610,475,obnthr1,other,0.5358497
1175,57610_COR_480,COR,57610,480,obnthr1,other,0.5359445
1176,57610_COR_485,COR,57610,485,obnthr1,other,0.5323353
1177,57610_COR_490,COR,57610,490,obnthr1,other,0.51585484
1178,57610_COR_495,COR,57610,495,obnthr1,other,0.5194561
1179,57610_COR_500,COR,57610,500,obnthr1,other,0.54454774
1180,57610_COR_505,COR,57610,505,obnthr1,other,0.54473716
1181,57610_COR_510,COR,57610,510,obnthr1,other,0.54199696
1182,57610_COR_515,COR,57610,515,obnthr1,other,0.5538351
1183,57610_COR_520,COR,57610,520,obnthr1,other,0.55190074
1184,57610_COR_525,COR,57610,525,obnthr1,other,0.5609038
1185,57610_COR_530,COR,57610,530,background,other,0.5730215
1186,57610_COR_535,COR,57610,535,background,other,0.56090677
1187,57610_COR_540,COR,57610,540,background,other,0.5304011
1188,57610_COR_545,COR,57610,545,background,other,0.5584485
1189,57610_COR_550,COR,57610,550,background,other,0.5584415
1190,57610_COR_555,COR,57610,555,background,other,0.52911603
1191,57610_COR_560,COR,57610,560,background,other,0.5515594
1192,57610_COR_565,COR,57610,565,background,other,0.5460066
1193,57610_COR_570,COR,57610,570,background,other,0.5607941
1194,57610_COR_575,COR,57610,575,background,other,0.5400919
1195,57610_COR_580,COR,57610,580,background,other,0.54314786
1196,57610_COR_585,COR,57610,585,background,other,0.52522993
1197,57610_COR_590,COR,57610,590,background,other,0.5210718
1198,57610_COR_595,COR,57610,595,background,other,0.5353228
1199,57610_COR_600,COR,57610,600,background,other,0.53589106
